source_id,target_id,source_name,target_name,relation,key,weight
43,71,Wangdo Kim,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9738
24,46,Jose Fiestas Iquira,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9736
24,4,Jose Fiestas Iquira,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.9735
24,18,Jose Fiestas Iquira,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9735
43,42,Wangdo Kim,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9731
72,71,Monica C. Santa-Maria,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9724
88,42,Akira Armando Wong Sato,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9722
88,46,Akira Armando Wong Sato,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9721
88,48,Akira Armando Wong Sato,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9718
72,46,Monica C. Santa-Maria,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9715
72,48,Monica C. Santa-Maria,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9712
17,46,Fabien Cornillier,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9712
72,42,Monica C. Santa-Maria,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9709
72,18,Monica C. Santa-Maria,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9708
17,48,Fabien Cornillier,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9708
88,84,Akira Armando Wong Sato,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9708
88,19,Akira Armando Wong Sato,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9706
25,48,Elena Flores Barreda,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9688
25,18,Elena Flores Barreda,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9679
25,77,Elena Flores Barreda,Enrique Stiglich Labarthe,predicted_similarity,w2v_cosine,0.9665
25,84,Elena Flores Barreda,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9663
25,86,Elena Flores Barreda,Rafael Vera Pomalaza,predicted_similarity,w2v_cosine,0.9662
30,41,Germain García Zanabria,Elvis Jara Alegria,predicted_similarity,w2v_cosine,0.9661
82,18,David Wilfredo Torres Escobar,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9655
82,84,David Wilfredo Torres Escobar,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9651
82,13,David Wilfredo Torres Escobar,Ruth Canahuire Cabello,predicted_similarity,w2v_cosine,0.9644
57,18,Carolina Parada Quinaya,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9643
83,18,Julio Ernesto Valdivia Silva,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9641
83,42,Julio Ernesto Valdivia Silva,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.964
82,19,David Wilfredo Torres Escobar,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9638
82,42,David Wilfredo Torres Escobar,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9637
57,48,Carolina Parada Quinaya,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9637
57,71,Carolina Parada Quinaya,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9635
83,46,Julio Ernesto Valdivia Silva,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9633
83,19,Julio Ernesto Valdivia Silva,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9631
57,19,Carolina Parada Quinaya,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9621
57,46,Carolina Parada Quinaya,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9616
80,71,Jimmy Tarrillo Olano,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9574
80,4,Jimmy Tarrillo Olano,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.9573
80,84,Jimmy Tarrillo Olano,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9559
80,48,Jimmy Tarrillo Olano,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9557
47,6,José Luis Mantari Laureano,Andrés Julián Arias Moreno,predicted_similarity,w2v_cosine,0.9555
80,46,Jimmy Tarrillo Olano,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9549
68,18,Ursula Rodriguez Zuñiga,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9529
68,46,Ursula Rodriguez Zuñiga,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9527
68,4,Ursula Rodriguez Zuñiga,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.9519
47,85,José Luis Mantari Laureano,Emir Augusto Vela Saavedra,predicted_similarity,w2v_cosine,0.9518
68,84,Ursula Rodriguez Zuñiga,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9515
68,19,Ursula Rodriguez Zuñiga,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9515
62,84,José Ramos Saravia,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9493
62,42,José Ramos Saravia,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9488
62,46,José Ramos Saravia,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9478
62,20,José Ramos Saravia,José Andrés De Leo Martínez,predicted_similarity,w2v_cosine,0.9472
62,4,José Ramos Saravia,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.9467
5,84,Patricia Araujo Pantoja,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9462
5,4,Patricia Araujo Pantoja,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.946
5,18,Patricia Araujo Pantoja,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9458
10,46,Carlos Alberto Benedetty Torres,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9454
10,19,Carlos Alberto Benedetty Torres,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9453
37,18,Daniel Vicente Horna Muñoz,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9451
5,19,Patricia Araujo Pantoja,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9449
37,9,Daniel Vicente Horna Muñoz,Jesús Edwin Bellido Angulo,predicted_similarity,w2v_cosine,0.9447
5,46,Patricia Araujo Pantoja,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9446
37,42,Daniel Vicente Horna Muñoz,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.944
37,71,Daniel Vicente Horna Muñoz,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9428
37,84,Daniel Vicente Horna Muñoz,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9428
63,48,Alejandra Ratti Parandelli,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9427
10,42,Carlos Alberto Benedetty Torres,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9427
10,28,Carlos Alberto Benedetty Torres,José Tomás Gálvez Ghersi,predicted_similarity,w2v_cosine,0.9425
10,48,Carlos Alberto Benedetty Torres,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9425
64,71,Pedro Rau Lavado,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9423
64,19,Pedro Rau Lavado,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9421
63,46,Alejandra Ratti Parandelli,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.942
64,18,Pedro Rau Lavado,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9418
64,90,Pedro Rau Lavado,Katia Zegarra Sierra,predicted_similarity,w2v_cosine,0.9416
63,42,Alejandra Ratti Parandelli,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9414
64,84,Pedro Rau Lavado,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9413
63,4,Alejandra Ratti Parandelli,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.9407
63,19,Alejandra Ratti Parandelli,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9406
47,48,José Luis Mantari Laureano,Giancarlo Marcone Flores,predicted_similarity,w2v_cosine,0.9387
47,55,José Luis Mantari Laureano,Maria Belén Ortiz García,predicted_similarity,w2v_cosine,0.9384
47,19,José Luis Mantari Laureano,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9373
7,70,Luis Bedriñana Mera,Heider Sánchez Enriquez,predicted_similarity,w2v_cosine,0.9364
53,42,Julien Noel,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9363
53,46,Julien Noel,Milagros Lunga Calderón,predicted_similarity,w2v_cosine,0.9352
53,71,Julien Noel,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9348
53,4,Julien Noel,Sergio Aranda Egusquiza,predicted_similarity,w2v_cosine,0.9345
53,90,Julien Noel,Katia Zegarra Sierra,predicted_similarity,w2v_cosine,0.934
7,18,Luis Bedriñana Mera,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9327
7,84,Luis Bedriñana Mera,Elba Rosaura Vazques Arrieta,predicted_similarity,w2v_cosine,0.9326
7,77,Luis Bedriñana Mera,Enrique Stiglich Labarthe,predicted_similarity,w2v_cosine,0.9319
7,79,Luis Bedriñana Mera,Francisco Tarazona Vásquez,predicted_similarity,w2v_cosine,0.9312
14,71,Paul Cardenas Lizana,Nedher Sanchez Ramirez,predicted_similarity,w2v_cosine,0.9272
14,19,Paul Cardenas Lizana,Jose De La Puente Maldonado,predicted_similarity,w2v_cosine,0.9267
14,55,Paul Cardenas Lizana,Maria Belén Ortiz García,predicted_similarity,w2v_cosine,0.9244
14,42,Paul Cardenas Lizana,Enrique Juarez Aquino,predicted_similarity,w2v_cosine,0.9237
14,18,Paul Cardenas Lizana,Antuané De La Flor Basterrechea,predicted_similarity,w2v_cosine,0.9233
